date_time,avg,pollutant
2022-11-24,0.65237364601736272879,CO (mg.m-3)
2022-11-24,24.1344087651828882,NO2 (ug.m-3)
2022-11-24,27.6760491666666667,O3 (ug.m-3)
2022-11-24,30.6280915777299747,PM10 (ug.m-3)
2022-11-24,24.8987133047278588,PM2.5 (ug.m-3)
2022-11-24,13.1440573846544531,SO2 (ug.m-3)
2022-11-25,0.81196795444262295082,CO (mg.m-3)
2022-11-25,26.5749917157738166,NO2 (ug.m-3)
2022-11-25,24.2012187956204380,O3 (ug.m-3)
2022-11-25,42.5721685796227203,PM10 (ug.m-3)
2022-11-25,36.0640945265498664,PM2.5 (ug.m-3)
2022-11-25,11.3350078187360187,SO2 (ug.m-3)
2022-11-26,1.0293935485737705,CO (mg.m-3)
2022-11-26,25.6074325881785513,NO2 (ug.m-3)
2022-11-26,17.2999509638554217,O3 (ug.m-3)
2022-11-26,61.8577092658292252,PM10 (ug.m-3)
2022-11-26,53.7038523838144921,PM2.5 (ug.m-3)
2022-11-26,10.6701934108605798,SO2 (ug.m-3)
2022-11-27,0.81720565846806039024,CO (mg.m-3)
2022-11-27,22.1099533096344955,NO2 (ug.m-3)
2022-11-27,22.4742916079812207,O3 (ug.m-3)
2022-11-27,53.1481872499545401,PM10 (ug.m-3)
2022-11-27,49.7891700694680105,PM2.5 (ug.m-3)
2022-11-27,10.8389800136689583,SO2 (ug.m-3)
2022-11-28,0.64814141674204355109,CO (mg.m-3)
2022-11-28,21.4083155809523678,NO2 (ug.m-3)
2022-11-28,30.6080756127450980,O3 (ug.m-3)
2022-11-28,37.6136619092269868,PM10 (ug.m-3)
2022-11-28,33.4846906666457735,PM2.5 (ug.m-3)
2022-11-28,9.9425167230490976,SO2 (ug.m-3)
2022-11-29,0.62966444116806722689,CO (mg.m-3)
2022-11-29,19.5905628605630477,NO2 (ug.m-3)
2022-11-29,29.3456595607235142,O3 (ug.m-3)
2022-11-29,29.3790700552487525,PM10 (ug.m-3)
2022-11-29,25.2861861730992841,PM2.5 (ug.m-3)
2022-11-29,10.5420247953152465,SO2 (ug.m-3)
2022-11-30,0.53330448244027402337,CO (mg.m-3)
2022-11-30,16.0809351873566984,NO2 (ug.m-3)
2022-11-30,20.2170464923469388,O3 (ug.m-3)
2022-11-30,18.1330699648823071,PM10 (ug.m-3)
2022-11-30,14.8230896242914869,PM2.5 (ug.m-3)
2022-11-30,10.3681122638007916,SO2 (ug.m-3)
2022-12-01,0.49900655388066950331,CO (mg.m-3)
2022-12-01,15.6071794612174935,NO2 (ug.m-3)
2022-12-01,20.3046047793374033,O3 (ug.m-3)
2022-12-01,14.2628079352600379,PM10 (ug.m-3)
2022-12-01,12.5418002860389245,PM2.5 (ug.m-3)
2022-12-01,11.8075767879623797,SO2 (ug.m-3)
2022-12-02,0.64008730637533856672,CO (mg.m-3)
2022-12-02,16.9414310389829230,NO2 (ug.m-3)
2022-12-02,17.5787262135922330,O3 (ug.m-3)
2022-12-02,28.1096477707629802,PM10 (ug.m-3)
2022-12-02,22.6562649803617713,PM2.5 (ug.m-3)
2022-12-02,12.0200386859563265,SO2 (ug.m-3)
2022-12-03,0.73897153398176324104,CO (mg.m-3)
2022-12-03,16.4305824489520630,NO2 (ug.m-3)
2022-12-03,19.1504858810361368,O3 (ug.m-3)
2022-12-03,38.4002750564073440,PM10 (ug.m-3)
2022-12-03,34.0523877731127235,PM2.5 (ug.m-3)
2022-12-03,11.8295629962296238,SO2 (ug.m-3)
2022-12-04,0.61771433889638838449,CO (mg.m-3)
2022-12-04,13.0972374278458476,NO2 (ug.m-3)
2022-12-04,24.5588393442622951,O3 (ug.m-3)
2022-12-04,25.8060700888544766,PM10 (ug.m-3)
2022-12-04,22.0561984477685891,PM2.5 (ug.m-3)
2022-12-04,10.3826534422729198,SO2 (ug.m-3)
2022-12-05,0.69145770935219325620,CO (mg.m-3)
2022-12-05,17.1674111272934830,NO2 (ug.m-3)
2022-12-05,24.1228112110311751,O3 (ug.m-3)
2022-12-05,31.9713240434629015,PM10 (ug.m-3)
2022-12-05,26.6463425328324837,PM2.5 (ug.m-3)
2022-12-05,14.6081772782794923,SO2 (ug.m-3)
2022-12-06,0.88273961338675392739,CO (mg.m-3)
2022-12-06,21.9019500911606308,NO2 (ug.m-3)
2022-12-06,19.7289395783132530,O3 (ug.m-3)
2022-12-06,44.8296125542422658,PM10 (ug.m-3)
2022-12-06,39.3026337100507444,PM2.5 (ug.m-3)
2022-12-06,13.1915615973212356,SO2 (ug.m-3)
2022-12-07,0.77859551030872110357,CO (mg.m-3)
2022-12-07,22.4229100068425899,NO2 (ug.m-3)
2022-12-07,16.2233234375000000,O3 (ug.m-3)
2022-12-07,36.5430452932660122,PM10 (ug.m-3)
2022-12-07,33.6600596635748586,PM2.5 (ug.m-3)
2022-12-07,10.4871121781448020,SO2 (ug.m-3)
2022-12-08,0.93466792137107930195,CO (mg.m-3)
2022-12-08,22.5653038721904477,NO2 (ug.m-3)
2022-12-08,19.4361771919431280,O3 (ug.m-3)
2022-12-08,49.7626470508410905,PM10 (ug.m-3)
2022-12-08,45.5108758773853828,PM2.5 (ug.m-3)
2022-12-08,10.8583552702298009,SO2 (ug.m-3)
2022-12-09,0.99273893969322056726,CO (mg.m-3)
2022-12-09,22.1206432876871934,NO2 (ug.m-3)
2022-12-09,23.0436911875000000,O3 (ug.m-3)
2022-12-09,61.5151850832074476,PM10 (ug.m-3)
2022-12-09,50.3706554962572299,PM2.5 (ug.m-3)
2022-12-09,13.2937297342071220,SO2 (ug.m-3)
2022-12-10,0.63763880507031250000,CO (mg.m-3)
2022-12-10,18.3991189927186825,NO2 (ug.m-3)
2022-12-10,35.4888569148936170,O3 (ug.m-3)
2022-12-10,36.8617660357187363,PM10 (ug.m-3)
2022-12-10,27.9882759455473810,PM2.5 (ug.m-3)
2022-12-10,14.8319122238615630,SO2 (ug.m-3)
2022-12-11,0.55264518205428692469,CO (mg.m-3)
2022-12-11,13.5776203171431111,NO2 (ug.m-3)
2022-12-11,22.6498893086816720,O3 (ug.m-3)
2022-12-11,13.5426981852186275,PM10 (ug.m-3)
2022-12-11,12.6448904495984113,PM2.5 (ug.m-3)
2022-12-11,12.1402397103682572,SO2 (ug.m-3)
2022-12-12,0.68693559070694087404,CO (mg.m-3)
2022-12-12,25.2165884187857808,NO2 (ug.m-3)
2022-12-12,26.3423035442123256,O3 (ug.m-3)
2022-12-12,35.1592507242140934,PM10 (ug.m-3)
2022-12-12,32.0539008825422422,PM2.5 (ug.m-3)
2022-12-12,16.1594886415247942,SO2 (ug.m-3)
2022-12-13,0.83697567414308176101,CO (mg.m-3)
2022-12-13,26.7098053386963775,NO2 (ug.m-3)
2022-12-13,29.0438671208530806,O3 (ug.m-3)
2022-12-13,50.0798203536517966,PM10 (ug.m-3)
2022-12-13,45.1061833396310021,PM2.5 (ug.m-3)
2022-12-13,20.2589664271189374,SO2 (ug.m-3)
2022-12-14,0.67632296519037674566,CO (mg.m-3)
